rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1612712967300784374,,7,,1612712967,264724209,'',2,"""/record_1612712967235999616""","""Subscribing to /rosout""","""/tmp/binarydeb/ros-melodic-rosbag-1.14.10/src/recorder.cpp""","""shared_ptr<ros",213,[/rosout]
1612712967300816665,,8,,1612712967,266572056,'',2,"""/record_1612712967235999616""","""Subscribing to /force_joints/hand/ring_finger_joint_3""","""/tmp/binarydeb/ros-melodic-rosbag-1.14.10/src/recorder.cpp""","""shared_ptr<ros",213,[/rosout]
1612712967300822195,,9,,1612712967,269284505,'',2,"""/record_1612712967235999616""","""Subscribing to /rosout_agg""","""/tmp/binarydeb/ros-melodic-rosbag-1.14.10/src/recorder.cpp""","""shared_ptr<ros",213,[/rosout]
1612712967300856770,,10,,1612712967,271108477,'',2,"""/record_1612712967235999616""","""Subscribing to /connected_clients""","""/tmp/binarydeb/ros-melodic-rosbag-1.14.10/src/recorder.cpp""","""shared_ptr<ros",213,[/rosout]
1612712967300874112,,11,,1612712967,273045541,'',2,"""/record_1612712967235999616""","""Subscribing to /force_joints/hand/index_finger_joint_3""","""/tmp/binarydeb/ros-melodic-rosbag-1.14.10/src/recorder.cpp""","""shared_ptr<ros",213,[/rosout]
1612712967300890543,,12,,1612712967,274859435,'',2,"""/record_1612712967235999616""","""Subscribing to /force_joints/hand/ring_finger_joint_2""","""/tmp/binarydeb/ros-melodic-rosbag-1.14.10/src/recorder.cpp""","""shared_ptr<ros",213,[/rosout]
1612712967300914233,,13,,1612712967,276675722,'',2,"""/record_1612712967235999616""","""Subscribing to /force_joints/hand/pinkie_finger_joint_1""","""/tmp/binarydeb/ros-melodic-rosbag-1.14.10/src/recorder.cpp""","""shared_ptr<ros",213,[/rosout]
1612712967300947295,,14,,1612712967,278692927,'',2,"""/record_1612712967235999616""","""Subscribing to /force_joints/hand/pinkie_finger_joint_2""","""/tmp/binarydeb/ros-melodic-rosbag-1.14.10/src/recorder.cpp""","""shared_ptr<ros",213,[/rosout]
1612712967300951754,,15,,1612712967,286400798,'',2,"""/record_1612712967235999616""","""Subscribing to /force_joints/hand/thumb_base""","""/tmp/binarydeb/ros-melodic-rosbag-1.14.10/src/recorder.cpp""","""shared_ptr<ros",213,[/rosout]
1612712967300975598,,16,,1612712967,289565616,'',2,"""/record_1612712967235999616""","""Subscribing to /diagnostics""","""/tmp/binarydeb/ros-melodic-rosbag-1.14.10/src/recorder.cpp""","""shared_ptr<ros",213,[/rosout]
1612712967300978895,,17,,1612712967,291330477,'',2,"""/record_1612712967235999616""","""Subscribing to /force_joints/hand/thumb_finger_joint_2""","""/tmp/binarydeb/ros-melodic-rosbag-1.14.10/src/recorder.cpp""","""shared_ptr<ros",213,[/rosout]
1612712967300980928,,18,,1612712967,292973690,'',2,"""/record_1612712967235999616""","""Subscribing to /force_joints/hand/pinkie_finger_joint_3""","""/tmp/binarydeb/ros-melodic-rosbag-1.14.10/src/recorder.cpp""","""shared_ptr<ros",213,[/rosout]
1612712967300983694,,19,,1612712967,294837226,'',2,"""/record_1612712967235999616""","""Subscribing to /force_joints/hand/middle_finger_joint_1""","""/tmp/binarydeb/ros-melodic-rosbag-1.14.10/src/recorder.cpp""","""shared_ptr<ros",213,[/rosout]
1612712967300985567,,20,,1612712967,296802464,'',2,"""/record_1612712967235999616""","""Subscribing to /force_joints/hand/middle_finger_joint_2""","""/tmp/binarydeb/ros-melodic-rosbag-1.14.10/src/recorder.cpp""","""shared_ptr<ros",213,[/rosout]
1612712967300987521,,21,,1612712967,298642967,'',2,"""/record_1612712967235999616""","""Subscribing to /force_joints/hand/middle_finger_joint_3""","""/tmp/binarydeb/ros-melodic-rosbag-1.14.10/src/recorder.cpp""","""shared_ptr<ros",213,[/rosout]
1612712967477830855,,7,,1612710017,936772108,'',2,"""/rosapi""","""Rosapi started""","""rosapi_node""","""<module>""",202,[/rosout]
1612712967478073640,,86,,1612712441,898825883,'',4,"""/rosbridge_websocket""","""Inbound TCP/IP connection failed","""tcpros_base.py""","""TCPROSServer._tcp_server_callback""",355,"[/force_joints/hand/ring_finger_joint_1, /force_joints/hand/ring_finger_joint_3, /force_joints/hand/ring_finger_joint_2,"
1612712967481155472,,26,,1612710770,562448978,'',2,"""/serial_node""","""Setup subscriber on /index_finger_vibro [std_msgs/Float32]""","""SerialClient.py""","""SerialClient.setupSubscriber""",591,"[/force_joints/hand/ring_finger_joint_1, /force_joints/hand/ring_finger_joint_3, /force_joints/hand/ring_finger_joint_2,"
